C,#,Producto,Sec
391,1,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
391,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
391,1,Acondicionador - Prunelle,LIM
391,3,Dentífrico 90 g - Colgate,LIM
391,1,Desodorante bolilla 50 ml - Dove,LIM
391,2,Toallas femeninas 8 u - Siempre Libre,LIM
391,2,Preservativos de latex x 3 u - Prime,LIM
391,1,Detergente 300 ml - Cif,LIM
391,1,Esponja cuadriculada 1 u - Mortimer,LIM
391,1,Yerba 1 k - Titrayju,PCL
391,3,Yerba 1 kg - Andresito,PCL
391,1,Yerba despalada 1/2 k - Titrayju,PCL
391,1,Tomate triturado 950 g - Buena Cosecha,PCL
391,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
391,2,Leche largavida Descremada 1 L - Milkaut,PCL
391,1,Rollos de cocina 3 u - Dicha,PCL
391,4,Papel higienico 6u x 30 mts - Elegante,PCL
393,1,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
393,2,Puré de tomate 530 g - Mora,ALM
393,1,Sal gruesa 1 kg - Celusal,ALM
393,1,Café de filtro 250 g - La Virginia,ALM
393,1,Mayonesa 500 g - Zanoni,ALM
393,1,Mostaza 250 g - Savora,ALM
393,2,Té en saquitos 25 u - La Virginia,ALM
393,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
393,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
393,1,Hamburguesas Arveja y espinaca - Souno,FRZ
393,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
393,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
393,1,Dentífrico 90 g - Colgate,LIM
393,2,Toallas femeninas 8 u - Siempre Libre,LIM
393,2,Esponja cuadriculada 1 u - Mortimer,LIM
393,2,Esponja de acero 1 u - Task,LIM
393,2,Yerba 1 k - Titrayju,PCL
393,1,Rollos de cocina 3 u - Dicha,PCL
393,1,Papel higienico 6u x 30 mts - Elegante,PCL
406,1,Vinagre manzana 500cc - Halconero,ALM
406,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
406,1,Arroz pulido largo fino 00000 - Sabroz,ALM
406,2,Fideos tallarines secos 500 g - Don Pepe,ALM
406,2,Fideos tirabuzon secos 500 g - Don Pepe,ALM
406,1,Fideos mostachol secos 500 g - Don Pepe,ALM
406,1,Caldos sabor verduras 4 u - Alicante,ALM
406,1,Mani con cascara 500 g - Pronoar,ALM
406,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
406,2,Barrita de arroz con baño Limón 6 u - Crowie,FRA
406,5,Barrita de arroz con baño Marroc 6 u - Crowie,FRA
406,2,Salame picado grueso 300 g - Embutidos Natali,FRE
406,1,Lavandina 1000 cc - El Libertador,LIM
406,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
406,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
406,1,Suavizante 1000 cc - Cooperativa La Esperanza,LIM
406,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
406,1,Dentífrico 90 g - Colgate,LIM
406,1,Protectores diarios sin alas 20 u - Carefree,LIM
406,1,Detergente 300 ml - Cif,LIM
406,1,Esponja cuadriculada 1 u - Mortimer,LIM
406,1,Esponja de acero 1 u - Task,LIM
406,1,Quitamanchas x 250 ml - Trenet,LIM
406,2,Rollos de cocina 3 u - Dicha,PCL
406,3,Papel higienico 6u x 30 mts - Elegante,PCL
415,2,Vinagre alcohol 500 cc - Halconero,ALM
415,1,Fideos tallarines secos 500 g - Don Pepe,ALM
415,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
415,2,Galletitas Pepas 400 g - Terepín,ALM
415,1,Condimento orégano 50 g - Alicante,ALM
415,1,Tortillas para tacos 12 u - Jalisqueño,FRA
415,3,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
415,2,Copos de Maiz azucarados x 240 g - Granix,FRA
415,4,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
415,1,Canasta Pizzas - Varios,FRE
415,2,Supremas de pollo 800 g - Frigorifico Giusti,FRE
415,1,Manteca pan 200 g - La Cabaña,FRE
415,1,Queso saborizado tradicional 350 g - Lácteos La Resistencia,FRE
415,1,Queso saborizado pimienta 350 g - Lácteos La Resistencia,FRE
415,1,Milanesas de soja 4 u - Shanti,FRE
415,2,Tapas de empanadas 15 u - Don Sixto,FRE
415,2,Desodorante aerosol - Dove,LIM
415,2,Esponja cuadriculada 1 u - Mortimer,LIM
415,2,Esponja de acero 1 u - Task,LIM
415,1,Yerba 1 k - Titrayju,PCL
415,6,Leche largavida Descremada 1 L - Milkaut,PCL
485,1,Aceite de girasol 900 cc - Zanoni,ALM
485,1,Lata choclo en granos 350 g - Del Agricultor,ALM
485,3,Lata de Arvejas 350 g - Del Agricultor,ALM
485,1,Tomate perita 400 g - Mora,ALM
485,1,Arroz pulido largo fino 00000 - Sabroz,ALM
485,2,Fideos tallarines secos 500 g - Don Pepe,ALM
485,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
485,1,Fideos mostachol secos 500 g - Don Pepe,ALM
485,1,Lentejas agroecológicas 500 g - Poroto Santto,ALM
485,1,Bizcochos salados 200 g - 9 de Oro,ALM
485,1,Galletitas Pepas 400 g - Terepín,ALM
485,1,Café de filtro 250 g - La Virginia,ALM
485,1,Mani con cascara 500 g - Pronoar,ALM
485,1,Nueces peladas 250 g - Pronoar,ALM
485,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
485,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
485,2,Barrita de arroz con baño chocolate 6 u - Crowie,FRA
485,2,Barrita de arroz con baño blanco 6 u - Crowie,FRA
485,1,Barrita de arroz con baño Limón 6 u - Crowie,FRA
485,1,Familiar Lacteado 600 g - Don Yeyo,FRA
485,1,Familiar Salvado 600 g - Don Yeyo,FRA
485,1,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
485,3,Galletitas de arroz 150 g - Molinos del Bosque,FRA
485,1,Galletas de arroz integral x 100 g - All Rice,FRA
485,2,Granola 250 g - Granola de Carola,FRA
485,1,Jamón cocido feteado 150 g - Embutidos Natali,FRE
485,1,Salchichas 6 u - Frigorífico Swift,FRE
485,1,Queso cremoso 500 g - Lácteos Rosario,FRE
485,2,Queso untable azul 190 g - Milkaut,FRE
485,2,Queso crema 290 g - Milkaut,FRE
485,1,Manteca pan 200 g - La Cabaña,FRE
485,1,Queso reggianito 250 g - Lácteos La Resistencia,FRE
485,1,Milanesas de soja 4 u - Shanti,FRE
485,1,Ravioles de verdura 1 k - Mil Hojas,FRE
485,2,Crema de leche 200 g - La Cabaña,FRE
485,2,Tallarines al huevo 1/2 K - Pastas Garcia,FRE
485,2,Tapas de tarta 2 u - Don Sixto,FRE
485,2,Raviolones integrales de Ricota y Nuez - Panamby,FRZ
485,1,Ravioles de rucula y parmesano 1 k - Alimentos con Amor,FRZ
485,1,Ravioles de calabaza y muzzarela 1 k - Alimentos con Amor,FRZ
485,1,Sorrentinos de JYQ 1/2 k - Pastas Garcia,FRZ
485,1,Medallones de Garbanzo y Yamaní - PRANA,FRZ
485,2,Medallones de Mijo y feijao 4 u - PRANA,FRZ
485,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
485,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
485,1,Champiniones 250 g - Misión Verde,FYV
485,1,Zapallo kabutia - Misión Verde,FYV
485,1,Suavizante 800 cc - El Libertador,LIM
485,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
485,1,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
485,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
485,1,Aerosol desinfectante 360 cc - Lysoform,LIM
485,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
485,2,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
485,2,Pañuelos descartables 6 u - Elegante,LIM
485,1,Shampoo 400 ml - Tresemmé,LIM
485,1,Acondicionador 400 cc - Tresemmé,LIM
485,2,Desodorante bolilla 50 ml - Dove,LIM
485,1,Protectores diarios sin alas 20 u - Carefree,LIM
485,1,Esponja cuadriculada 1 u - Mortimer,LIM
485,1,Esponja de acero 1 u - Task,LIM
485,2,Desodorante para inodoro con red 25 g - Poett,LIM
485,1,Yerba 1 k - Titrayju,PCL
485,2,Yerba 1 kg - Andresito,PCL
485,1,Vino tinto Malbec - Alaris,PCL
485,1,Cerveza IPA Artesanal 1 L - Del Llano,PCL
485,6,Leche largavida Descremada 1 L - Milkaut,PCL
485,2,Rollos de cocina 3 u - Dicha,PCL
485,1,Papel higienico 6u x 30 mts - Elegante,PCL
519,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
519,2,Lata choclo en granos 350 g - Del Agricultor,ALM
519,3,Lata de Arvejas 350 g - Del Agricultor,ALM
519,2,Puré de tomate 530 g - Mora,ALM
519,1,Sal de roca con especias 200 g - Poroto Santto,ALM
519,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
519,1,Bizcochos salados 200 g - 9 de Oro,ALM
519,1,Caldos sabor verduras 4 u - Alicante,ALM
519,1,Manies pelados salados 250 g - Pronoar,ALM
519,1,Mix de frutos secos 250 g - Pronoar,ALM
519,4,Nueces peladas 250 g - Pronoar,ALM
519,1,Miel 500 g - Entre Pétalos,ALM
519,1,Tortillas para tacos 12 u - Jalisqueño,FRA
519,3,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
519,1,Granola 250 g - Granola de Carola,FRA
519,2,Queso reggianito 250 g - Lácteos La Resistencia,FRE
519,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
519,1,Medallones de Garbanzo y Yamaní - PRANA,FRZ
519,1,Medallones de Mung quinoa jengibre cúrcuma - PRANA,FRZ
519,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
519,5,Champiniones 250 g - Misión Verde,FYV
519,1,Tomate cherry 1 k - Misión Verde,FYV
519,2,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
519,4,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
519,1,Bolsa de consorcio x 10 unidades 60x90 - Cooperativa La Esperanza,LIM
519,2,Jabon blanco de lavar x 200 g - Signo,LIM
519,1,Desodorante bolilla 50 ml - Dove,LIM
519,1,Esponja de acero 1 u - Task,LIM
519,2,Yerba despalada 1/2 k - Titrayju,PCL
519,10,Leche largavida Descremada 1 L - Milkaut,PCL
519,5,Leche largavida Entera 1 L - Milkaut,PCL
519,1,Papel higienico 6u x 30 mts - Elegante,PCL
531,1,Atún en lata lomito 170 g - Bahía,ALM
531,1,Harina 0000 1 kg - Chacabuco,ALM
531,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
531,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
531,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
531,1,Mostaza 250 g - Savora,ALM
531,1,Manies pelados salados 250 g - Pronoar,ALM
531,1,Nueces peladas 250 g - Pronoar,ALM
531,1,Galletitas de arroz 150 g - Molinos del Bosque,FRA
531,1,Copos de Maiz azucarados x 240 g - Granix,FRA
531,1,Pan Agroecológico con semillas - Coco Eco,FRA
531,1,Chorizo parrillero x 5 unidades - Frigorifico Giusti,FRE
531,1,Brazuelo sin hueso entero - Frigorifico Adalio,FRE
531,1,Pechito de cerdo - Frigorifico Giusti,FRE
531,2,Jamón cocido feteado 150 g - Embutidos Natali,FRE
531,1,Manteca pan 200 g - La Cabaña,FRE
531,1,Salame picado grueso 300 g - Embutidos Natali,FRE
531,2,Crema de leche 200 g - La Cabaña,FRE
531,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
531,1,Champiniones 250 g - Misión Verde,FYV
531,1,Tomate cherry 1 k - Misión Verde,FYV
531,1,Leche largavida Entera 1 L - Milkaut,PCL
564,1,Aceite de girasol 900 cc - Zanoni,ALM
564,2,Lata de Arvejas 350 g - Del Agricultor,ALM
564,2,Puré de tomate 530 g - Mora,ALM
564,1,Atún en lata lomito 170 g - Bahía,ALM
564,1,Atún en lata desmenuzado 170 g - Bahía,ALM
564,2,Arroz largo fino 1 kg - Lucchetti,ALM
564,1,Sal gruesa 1 kg - Celusal,ALM
564,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
564,1,Fideos mostachol secos 500 g - Don Pepe,ALM
564,1,Mayonesa 500 g - Zanoni,ALM
564,4,Tostadas de mesa 200 g - Marinozzi,FRA
564,1,Familiar Salvado 600 g - Don Yeyo,FRA
564,1,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
564,1,Galletitas de arroz 150 g - Molinos del Bosque,FRA
564,1,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
564,1,Queso cremoso 500 g - Lácteos Rosario,FRE
564,1,Queso untable clásico 190 g - Milkaut,FRE
564,1,Manteca pan 200 g - La Cabaña,FRE
564,2,Canasta de Quesos - Lácteos La Resistencia,FRE
564,1,Ravioles de verdura 1 k - Mil Hojas,FRE
564,1,Ravioles ricota 1 K - Pastas Garcia,FRE
564,1,Crema de leche 200 g - La Cabaña,FRE
564,2,Tapas de empanadas 15 u - Don Sixto,FRE
564,2,Tapas de tarta 2 u - Don Sixto,FRE
564,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
564,1,Medallones de Garbanzo y Yamaní - PRANA,FRZ
564,1,Medallones de Mung quinoa jengibre cúrcuma - PRANA,FRZ
564,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
564,1,Hamburguesas lentejas al romero - Souno,FRZ
564,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
564,2,Canasta de frutas chica (4 productos) - Misión Verde,FYV
564,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
564,1,Perfumina 900 cc - El Libertador,LIM
564,1,Jabón líquido para ropa 800 cc - El Libertador,LIM
564,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
564,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
564,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
564,1,Toallas femeninas 8 u - Siempre Libre,LIM
564,1,Protectores diarios sin alas 20 u - Carefree,LIM
564,2,Detergente 300 ml - Cif,LIM
564,5,Yerba 1 k - Titrayju,PCL
564,2,Tomate triturado 950 g - Buena Cosecha,PCL
564,3,Leche largavida Descremada 1 L - Milkaut,PCL
564,2,Rollos de cocina 3 u - Dicha,PCL
564,3,Papel higienico 6u x 30 mts - Elegante,PCL
579,2,Aceite de girasol 900 cc - Zanoni,ALM
579,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
579,1,Salsa de soja 500 cc - Chuantong,ALM
579,1,Tomate perita 400 g - Mora,ALM
579,2,Atún en lata lomito 170 g - Bahía,ALM
579,2,Atún en lata desmenuzado 170 g - Bahía,ALM
579,1,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
579,2,Arroz largo fino 1 kg - Lucchetti,ALM
579,1,Harina 0000 1 kg - Chacabuco,ALM
579,1,Lentejas 400 g - Del Agricultor,ALM
579,2,Bizcochos agridulces 200 g - 9 de Oro,ALM
579,1,Galletitas Pepas 400 g - Terepín,ALM
579,1,Chocolate en polvo 180 g - Chocolino,ALM
579,2,Café de filtro 250 g - La Virginia,ALM
579,1,Mayonesa 500 g - Zanoni,ALM
579,1,Caldos sabor verduras 4 u - Alicante,ALM
579,1,Pasas de uva sin semilla 250 g - Pronoar,ALM
579,1,Mix de frutos secos 250 g - Pronoar,ALM
579,2,Nueces peladas 250 g - Pronoar,ALM
579,1,Miel 1 k - Entre Pétalos,ALM
579,1,Ralladito Vegetal 125 g - PRANA,FRA
579,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
579,1,Galletitas crackers de agua 300 g - Paseo,FRA
579,1,Tostadas de mesa 200 g - Marinozzi,FRA
579,1,Galletas marineras Mix Semillas 400 g - NS,FRA
579,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
579,1,Barrita de arroz con baño chocolate 6 u - Crowie,FRA
579,1,Barrita de arroz con baño Marroc 6 u - Crowie,FRA
579,3,Galletitas de arroz 150 g - Molinos del Bosque,FRA
579,1,Pan Agroecológico con semillas - Coco Eco,FRA
579,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
579,1,Vacio - Frigorifico Adalio,FRE
579,1,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
579,1,Pulpa de cerdo 1 k - Frigorífico Los Abuelos,FRE
579,1,Supremas de pollo 800 g - Frigorifico Giusti,FRE
579,1,Salame crespón feteado 150 g - Embutidos Natali,FRE
579,3,Queso cremoso 500 g - Lácteos Rosario,FRE
579,1,Queso untable clásico 190 g - Milkaut,FRE
579,2,Queso crema 290 g - Milkaut,FRE
579,2,Manteca pan 200 g - La Cabaña,FRE
579,1,Queso reggianito 1 k - Lácteos La Resistencia,FRE
579,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
579,1,Queso saborizado provenzal 350 g - Lácteos La Resistencia,FRE
579,1,Queso barra 400 g - Lácteos La Resistencia,FRE
579,1,Salame picado grueso 300 g - Embutidos Natali,FRE
579,1,Milanesas de soja 4 u - Shanti,FRE
579,1,Crema de leche 200 g - La Cabaña,FRE
579,1,Tallarines al huevo 1/2 K - Pastas Garcia,FRE
579,6,Yoghurt pote vainilla entero 200 g - Milkaut,FRE
579,1,Ñoquis de papa 750 g - Pastas Garcia,FRE
579,1,Medallones de Garbanzo y Yamaní - PRANA,FRZ
579,1,Hamburguesas Porotos negros y zanahoria - Souno,FRZ
579,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
579,2,Canasta de frutas grande (6 productos) - Misión Verde,FYV
579,2,Tomate cherry 1 k - Misión Verde,FYV
579,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
579,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
579,1,Aerosol desinfectante 360 cc - Lysoform,LIM
579,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
579,1,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
579,1,Jabon blanco de lavar x 200 g - Signo,LIM
579,3,Pañuelos descartables 6 u - Elegante,LIM
579,3,Dentífrico 90 g - Colgate,LIM
579,3,Preservativos de latex x 3 u - Prime,LIM
579,2,Detergente 300 ml - Cif,LIM
579,2,Esponja cuadriculada 1 u - Mortimer,LIM
579,2,Esponja de acero 1 u - Task,LIM
579,1,Limpiador cremoso blanco 750 g - Cif,LIM
579,2,Yerba 1 k - Titrayju,PCL
579,1,Tomate triturado 950 g - Buena Cosecha,PCL
579,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
579,3,Vino tinto Malbec - Alaris,PCL
579,3,Soda sifón 2 l - Trechel,PCL
579,1,"Amargo limon 1,5 l - Linares",PCL
579,6,Leche largavida Descremada 1 L - Milkaut,PCL
579,4,Rollos de cocina 3 u - Dicha,PCL
579,3,Papel higienico 6u x 30 mts - Elegante,PCL
595,3,Aceite de girasol 900 cc - Zanoni,ALM
595,1,Vinagre alcohol 500 cc - Halconero,ALM
595,1,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
595,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
595,1,Lata de Arvejas 350 g - Del Agricultor,ALM
595,2,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
595,1,Tomate perita 400 g - Mora,ALM
595,2,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
595,2,Arroz largo fino 1 kg - Lucchetti,ALM
595,3,Harina 0000 1 kg - Chacabuco,ALM
595,2,Lentejas 400 g - Del Agricultor,ALM
595,2,Fideos tallarines secos 500 g - Don Pepe,ALM
595,3,Fideos mostachol secos 500 g - Don Pepe,ALM
595,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
595,2,Chocolate en polvo 180 g - Chocolino,ALM
595,3,Café de filtro 250 g - La Virginia,ALM
595,1,Mostaza 250 g - Savora,ALM
595,1,Ketchup 250 g - Hellmann's,ALM
595,1,Condimento pimentón 25 g - Alicante,ALM
595,1,Té en saquitos 25 u - La Virginia,ALM
595,2,Yerba mate 25 u - La Hoja,ALM
595,2,Manies pelados salados 250 g - Pronoar,ALM
595,1,Pasas de uva sin semilla 250 g - Pronoar,ALM
595,2,Nueces peladas 250 g - Pronoar,ALM
595,2,Ralladito Vegetal 125 g - PRANA,FRA
595,3,Galletitas de harina integral y azucar mascabo 180 g - Panamby,FRA
595,5,Familiar Salvado 600 g - Don Yeyo,FRA
595,1,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
595,2,Galletitas de arroz 150 g - Molinos del Bosque,FRA
595,1,Galletas de arroz integral x 100 g - All Rice,FRA
595,5,Copos de Maiz tradicionales x 160 g - Granix,FRA
595,2,Turrón almendras 1u 100 g - Salvena Miel,FRA
595,2,Turrón castañas 1 u 100 g - Salvena Miel,FRA
595,2,Turrón higos 1u 100 g - Salvena Miel,FRA
595,2,"Bandeja de 12 alfajores de maicena, con dulce de leche y coco - El Mejunje",FRA
595,1,Salame crespón feteado 150 g - Embutidos Natali,FRE
595,2,Salchichas 6 u - Frigorífico Swift,FRE
595,5,Queso cremoso 500 g - Lácteos Rosario,FRE
595,1,Queso untable azul 190 g - Milkaut,FRE
595,10,Queso crema 290 g - Milkaut,FRE
595,3,Manteca pan 200 g - La Cabaña,FRE
595,1,Canasta de Quesos familiar - Lácteos La Resistencia,FRE
595,1,Provoletas 2 u - Lácteos La Resistencia,FRE
595,1,Queso saborizado pimienta 350 g - Lácteos La Resistencia,FRE
595,2,Crema de leche 200 g - La Cabaña,FRE
595,1,Tapas de empanadas 15 u - Don Sixto,FRE
595,3,Tapas de tarta 2 u - Don Sixto,FRE
595,6,Yoghurt pote frutilla descremado 200 g - Milkaut,FRE
595,20,Yoghurt pote vainilla entero 200 g - Milkaut,FRE
595,1,Ravioles de rucula y parmesano 1 k - Alimentos con Amor,FRZ
595,2,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
595,3,Medallones de Garbanzo y Yamaní - PRANA,FRZ
595,3,Medallones de Mijo y feijao 4 u - PRANA,FRZ
595,3,Medallones de lenteja y arveja 4 u - PRANA,FRZ
595,3,Medallones de Mung quinoa jengibre cúrcuma - PRANA,FRZ
595,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
595,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
595,1,Champiniones 250 g - Misión Verde,FYV
595,1,Tomate cherry 1 k - Misión Verde,FYV
595,2,Zapallo kabutia - Misión Verde,FYV
595,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
595,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
595,2,Jabon liquido repuesto x 300 ml - Algabo,LIM
595,2,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
595,1,Trapo de piso 1 u - Cooperativa La Esperanza,LIM
595,1,Jabón en polvo para ropa 800 g - Drive,LIM
595,2,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
595,2,Pañuelos descartables 6 u - Elegante,LIM
595,1,Dentífrico 90 g - Colgate,LIM
595,2,Prestobarba 3 1 u - Gillette,LIM
595,2,Preservativos de latex x 3 u - Prime,LIM
595,2,Detergente 300 ml - Cif,LIM
595,2,Esponja cuadriculada 1 u - Mortimer,LIM
595,2,Esponja de acero 1 u - Task,LIM
595,4,Yerba 1 k - Titrayju,PCL
595,1,Yerba despalada 1/2 k - Titrayju,PCL
595,2,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
595,1,Vino tinto Malbec - Alaris,PCL
595,11,Leche largavida Descremada 1 L - Milkaut,PCL
595,3,Rollos de cocina 3 u - Dicha,PCL
595,4,Papel higienico 6u x 30 mts - Elegante,PCL
629,4,Aceite de girasol 900 cc - Zanoni,ALM
629,1,Vinagre alcohol 500 cc - Halconero,ALM
629,4,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
629,1,Jugo de Limón 500 cc - Zanoni,ALM
629,1,Salsa de soja 500 cc - Chuantong,ALM
629,4,Lata choclo en granos 350 g - Del Agricultor,ALM
629,1,Lata de Arvejas 350 g - Del Agricultor,ALM
629,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
